genotype,run_no,plate_no,well_no,file_column,no_segments,sum_area_gap_fd,t_end,t_start,tphase_residuals_fd,tphase_residuals_fd_normalized,tphase_rsquared_fd
YMR221C,29,A,42,42,2.000000000e+00,-1.177652771e-02,1.113685906e+03,4.619810016e+02,1.037303819e-06,3.241574434e-08,9.914719839e-01
YDR105C,12,A,48,48,2.000000000e+00,8.670398064e-03,6.544452939e+02,1.662302695e+02,2.413245672e-07,1.005519030e-08,9.947892550e-01
YDR105C,12,A,48,48,2.000000000e+00,-1.483274731e-02,1.441057549e+03,7.920499187e+02,7.994167500e-07,2.422475000e-08,9.911315615e-01
YOR295W,34,A,94,94,1.000000000e+00,7.310527617e-02,1.592338214e+03,8.265069785e+02,1.048692345e-06,2.759716698e-08,9.747472815e-01
YHL034C,4,B,56,156,2.000000000e+00,-2.971871840e-03,1.356547410e+03,6.194619358e+02,1.413657084e-06,3.820694822e-08,9.887806666e-01
YMR158W,43,B,96,196,1.000000000e+00,-5.061016464e-03,3.230514782e+02,1.235258784e+02,2.113419666e-07,2.113419666e-08,9.469307429e-01
YMR158W,43,B,96,196,1.000000000e+00,2.987086533e-03,1.461026577e+03,9.496805456e+02,1.603594238e-06,6.167670147e-08,9.531907970e-01
YOR113W,33,A,62,62,1.000000000e+00,-2.257158944e-02,9.072737246e+02,5.612797350e+02,2.300888463e-06,1.353463802e-07,9.485922347e-01
YGR112W,19,B,79,179,1.000000000e+00,-2.046109744e-02,8.581179505e+02,5.130293763e+02,1.624956393e-06,9.558567017e-08,9.604926409e-01
YGR276C,49,A,84,84,2.000000000e+00,-2.295256511e-02,1.332107344e+03,6.052837071e+02,1.096035739e-06,3.044543719e-08,9.918012674e-01
YAL056W,1,B,11,111,1.000000000e+00,-3.857988020e-02,8.242588971e+02,4.793394589e+02,3.517986867e-06,1.954437148e-07,9.507281824e-01
YLR366W,27,A,36,36,2.000000000e+00,-2.462485290e-02,1.235992094e+03,5.140930581e+02,1.504334387e-06,4.178706630e-08,9.889422966e-01
YOL114C,43,A,28,28,2.000000000e+00,-4.385418991e-03,1.298578123e+03,5.709100736e+02,9.673404976e-07,2.687056938e-08,9.927366095e-01
YDL104C,10,A,61,61,1.000000000e+00,9.831931883e-03,2.880419551e+02,1.942453654e+02,8.540042674e-08,1.708008535e-08,6.958398121e-01
YDL104C,10,A,61,61,1.000000000e+00,-1.444205012e-02,1.336469664e+03,8.114300608e+02,7.745693113e-07,2.979112736e-08,9.794511425e-01
YML054C,28,A,3,3,2.000000000e+00,-1.897758472e-02,1.212269983e+03,5.199973194e+02,1.678665571e-06,4.796187347e-08,9.889950779e-01
YPL037C,38,A,40,40,1.000000000e+00,-6.922150325e-03,3.384518353e+02,1.583653620e+02,5.937003708e-07,6.596670787e-08,-3.221074881e-01
YPL037C,38,A,40,40,1.000000000e+00,-3.127892022e-02,7.919546577e+02,4.904322690e+02,1.364705863e-06,9.098039087e-08,9.620822291e-01
YDL079C,10,B,44,144,2.000000000e+00,-1.524979992e-02,1.290551552e+03,6.127153985e+02,1.798896879e-06,5.290873174e-08,9.888927551e-01
YGR177C,20,A,29,29,2.000000000e+00,-8.002791451e-03,1.294408571e+03,5.324174322e+02,1.345517325e-06,3.540835065e-08,9.907754711e-01
YNL288W,30,A,57,57,1.000000000e+00,1.243066025e-02,4.919354566e+02,3.435178124e+02,1.001698802e-07,1.430998289e-08,7.002782048e-01
YNL288W,30,A,57,57,1.000000000e+00,-2.333227035e-02,9.368585669e+02,6.212992004e+02,1.678282801e-06,1.118855201e-07,9.540605894e-01
YPR031W,48,B,55,155,2.000000000e+00,-2.447614001e-02,1.274936221e+03,6.062781137e+02,1.374204563e-06,4.164256252e-08,9.890929521e-01
YJR094C,46,B,19,119,2.000000000e+00,6.110045613e-03,1.215428984e+03,5.502125752e+02,1.182265238e-06,3.582621933e-08,9.889680399e-01
YPL258C,36,B,60,160,1.000000000e+00,8.629733341e-03,4.156067904e+02,2.627709656e+02,8.879107762e-08,1.268443966e-08,7.996995033e-01
YPL258C,36,B,60,160,1.000000000e+00,-2.724398798e-02,8.712891973e+02,5.529311772e+02,1.615521215e-06,1.009700760e-07,9.634793648e-01
YDR078C,12,B,26,126,1.000000000e+00,1.762693259e-04,5.717193432e+02,2.389356785e+02,1.135266239e-06,6.678036701e-08,9.517561001e-01
YDR078C,12,B,26,126,1.000000000e+00,-3.108153536e-02,1.463904202e+03,1.059942139e+03,2.498262256e-06,1.189648693e-07,9.368490036e-01
YJL151C,47,A,68,68,2.000000000e+00,-1.328500750e-02,1.315275926e+03,5.721545788e+02,1.667573288e-06,4.506954832e-08,9.890057904e-01
YOR306C,35,B,6,106,2.000000000e+00,3.157254733e-03,1.361152120e+03,5.907147456e+02,1.277693134e-06,3.276136242e-08,9.891028561e-01
YMR201C,29,A,31,31,1.000000000e+00,-4.178603144e-04,3.557406126e+02,1.440023663e+02,9.585450069e-08,9.585450069e-09,8.383891835e-01
YMR201C,29,A,31,31,2.000000000e+00,-3.041309361e-02,1.130251940e+03,4.639703876e+02,1.349935875e-06,4.090714773e-08,9.893215178e-01
YNR027W,32,B,46,146,2.000000000e+00,-5.437150550e-03,1.276052638e+03,5.380581221e+02,1.682180240e-06,4.546433080e-08,9.878597769e-01
YKL147C,23,A,23,23,2.000000000e+00,-1.960385642e-02,1.331999995e+03,5.888080612e+02,1.890236369e-06,5.108746944e-08,9.859508149e-01
YHR158C,6,B,73,173,1.000000000e+00,2.779397406e-03,5.214310738e+02,3.505424141e+02,9.594999622e-08,1.066111069e-08,7.269478669e-01
YHR158C,6,B,73,173,1.000000000e+00,-1.936486726e-02,9.797288908e+02,6.507357923e+02,1.379609442e-06,8.622559014e-08,9.687844598e-01
YLR250W,26,B,45,145,2.000000000e+00,-1.028498858e-02,1.237863619e+03,5.317392185e+02,1.295762755e-06,3.702179299e-08,9.903752531e-01
YBL012C,7,B,12,112,1.000000000e+00,2.112549806e-02,3.091551279e+02,1.452902263e+02,4.859784548e-07,6.074730685e-08,9.265499755e-01
YBL012C,7,B,12,112,1.000000000e+00,-1.943074493e-02,1.117462281e+03,7.886182319e+02,1.362610382e-06,8.516314887e-08,9.564173304e-01
YDR095C,12,A,38,38,1.000000000e+00,3.402526210e-02,5.053572576e+02,2.882432890e+02,9.226862912e-07,8.388057193e-08,8.810794041e-01
YDR095C,12,A,38,38,2.000000000e+00,-1.316868295e-02,1.464502307e+03,7.993705540e+02,1.178782403e-06,3.467007069e-08,9.893404668e-01
YJL177W,47,B,76,176,1.000000000e+00,4.271804842e-02,4.232831020e+02,2.979537899e+02,8.557053447e-07,1.222436207e-07,-1.272798923e+00
YJL177W,47,B,76,176,2.000000000e+00,-8.698428741e-03,1.277358195e+03,5.730509215e+02,1.801205678e-06,5.146301937e-08,9.839438683e-01
YFR031C-A,2,B,96,196,2.000000000e+00,-2.192370780e-02,1.309377226e+03,5.462410055e+02,8.496872437e-07,2.236019062e-08,9.935018114e-01
YDR138W,12,B,79,179,1.000000000e+00,-2.253517248e-03,1.855255292e+02,1.097660614e+02,4.584725077e-08,1.146181269e-08,5.287911663e-01
YDR138W,12,B,79,179,1.000000000e+00,-1.287627761e-04,8.639926559e+02,2.955242552e+02,2.680683054e-07,9.243734668e-09,9.864543463e-01
YDR138W,12,B,79,179,1.000000000e+00,-6.441291755e-04,1.779420097e+03,1.424965209e+03,3.250501878e-07,1.912059928e-08,9.745656983e-01
YIL164C,4,B,26,126,1.000000000e+00,6.891896467e-03,6.649962058e+02,5.588630125e+02,9.126893885e-07,1.521148981e-07,3.915076820e-01
YIL164C,4,B,26,126,1.000000000e+00,3.989024272e-02,9.612029440e+02,8.582759565e+02,2.207921417e-06,3.679869029e-07,7.473325952e-01
YHL014C,4,B,73,173,2.000000000e+00,-1.709977497e-02,1.217443111e+03,5.581845362e+02,1.314093607e-06,3.982101841e-08,9.904168651e-01
YLL063C,24,B,66,166,1.000000000e+00,-2.431067684e-02,8.736840320e+02,5.462293539e+02,1.902804839e-06,1.189253024e-07,9.540900971e-01
YLR219W,26,B,22,122,1.000000000e+00,-1.354217364e-02,8.841199797e+02,5.144300629e+02,2.301812425e-06,1.211480223e-07,9.583672429e-01
YML056C,28,A,1,1,2.000000000e+00,-1.477797731e-02,1.172562933e+03,4.955048593e+02,9.709861098e-07,2.855841499e-08,9.929106566e-01
YJR011C,46,A,90,90,2.000000000e+00,3.033012771e-02,1.302504027e+03,6.129583296e+02,7.669806427e-07,2.191373265e-08,9.922652531e-01
YMR231W,29,B,50,150,2.000000000e+00,-2.344866470e-03,1.252361554e+03,4.253594972e+02,8.118309877e-07,1.980075580e-08,9.917248537e-01
YER143W,42,B,19,119,2.000000000e+00,-1.178424148e-02,1.328235012e+03,5.948835765e+02,1.215192038e-06,3.284302806e-08,9.904720684e-01
YIL053W,3,B,54,154,2.000000000e+00,-2.873302738e-03,1.756581444e+03,9.745757452e+02,4.131363712e-07,1.059324029e-08,9.913097388e-01
YOR354C,35,B,44,144,1.000000000e+00,3.399194674e-02,2.893967157e+02,1.123352744e+02,2.059669126e-06,2.288521251e-07,7.093367842e-01
YOR354C,35,B,44,144,1.000000000e+00,-1.982032777e-02,1.014341414e+03,6.335474814e+02,3.517325870e-06,1.851224142e-07,9.327034427e-01
YGR077C,19,B,58,158,1.000000000e+00,2.520872534e-04,9.025330588e+02,4.775543357e+02,4.509143067e-06,2.049610485e-07,9.338392659e-01
YML018C,28,B,23,123,2.000000000e+00,-3.995795672e-02,1.173300833e+03,5.107428118e+02,2.519653879e-06,7.635314785e-08,9.827001262e-01
YPL167C,37,B,33,133,2.000000000e+00,-2.411709081e-02,1.241822897e+03,5.358776194e+02,2.371707400e-06,6.588076110e-08,9.826744880e-01
YLR270W,26,B,63,163,1.000000000e+00,6.064334963e-03,8.993265229e+02,4.786625078e+02,1.528357382e-06,7.277892295e-08,9.764328892e-01
YPR121W,39,A,43,43,1.000000000e+00,-1.690930631e-02,8.399638195e+02,5.047206984e+02,1.599214898e-06,9.995093112e-08,9.654998091e-01
YDR223W,13,B,44,144,1.000000000e+00,-4.740069908e-03,9.431364665e+02,6.814031022e+02,4.850555923e-07,3.731196864e-08,9.875084384e-01
YDL162C,11,B,6,106,1.000000000e+00,-2.001160891e-02,8.588731937e+02,5.125289391e+02,1.701281677e-06,1.000753928e-07,9.657194262e-01
YLR126C,25,B,56,156,1.000000000e+00,-2.798457588e-02,8.244500755e+02,4.947058042e+02,2.539780346e-06,1.493988439e-07,9.529589252e-01
YKL198C,23,A,59,59,1.000000000e+00,-1.317304099e-02,8.797603594e+02,5.424653439e+02,1.464864537e-06,9.155403357e-08,9.632963340e-01
YJL126W,21,B,21,121,1.000000000e+00,1.374897548e-04,4.001196722e+02,2.724562310e+02,1.155215675e-07,1.650308108e-08,-7.563496423e-02
YJL126W,21,B,21,121,1.000000000e+00,-3.064225844e-02,8.619137889e+02,5.438502925e+02,2.135965678e-06,1.334978549e-07,9.557907360e-01
YGL152C,18,A,22,22,2.000000000e+00,8.525207780e-03,1.202986688e+03,4.350055035e+02,3.502576854e-06,8.980966293e-08,9.787785448e-01
YNL054W,31,A,89,89,2.000000000e+00,-5.631273990e-04,1.308568704e+03,5.684760849e+02,9.465002014e-07,2.558108653e-08,9.931797806e-01
YCL007C,1,A,77,77,2.000000000e+00,-1.962205294e-02,1.201623713e+03,5.219790672e+02,9.617181813e-07,2.828582886e-08,9.926151990e-01
YNL237W,30,B,89,189,1.000000000e+00,-3.909682754e-02,9.896701664e+02,6.562022389e+02,2.306267735e-06,1.356628079e-07,9.493466307e-01
YNL127W,31,A,68,68,1.000000000e+00,9.116501900e-03,3.503056805e+02,2.560561877e+02,7.423809009e-08,1.484761802e-08,1.751106581e-01
YNL127W,31,A,68,68,1.000000000e+00,-3.152715653e-02,8.202955013e+02,4.956988680e+02,3.177509460e-06,1.869123212e-07,9.392372317e-01
YDR279W,13,A,89,89,1.000000000e+00,-1.597186729e-02,4.971337413e+02,2.273374593e+02,1.252289921e-07,9.632999391e-09,8.931447388e-01
YDR279W,13,A,89,89,1.000000000e+00,-4.370221321e-02,9.550840094e+02,5.894088460e+02,2.872449705e-06,1.595805392e-07,9.350096602e-01
YFL001W,49,B,64,164,2.000000000e+00,-9.348593748e-03,1.425705496e+03,6.259195296e+02,1.147184619e-06,2.867961547e-08,9.916831294e-01
YNL015W,31,A,99,99,1.000000000e+00,-8.563139842e-03,8.777377232e+02,5.749230026e+02,9.728832145e-07,6.485888097e-08,9.715033336e-01
YLR390W,27,B,55,155,1.000000000e+00,-3.362279736e-02,8.004942907e+02,4.586888161e+02,3.160439581e-06,1.755799767e-07,9.475204611e-01
YGL132W,18,A,7,7,1.000000000e+00,-1.671701497e-02,8.163499979e+02,4.707656058e+02,1.647691169e-06,9.692300995e-08,9.691380629e-01
YAL026C,1,B,34,134,1.000000000e+00,-1.151832435e-02,9.072329925e+02,5.717785039e+02,1.645511280e-06,9.679478118e-08,9.654626833e-01
YIL131C,3,B,99,199,2.000000000e+00,-1.126919320e-02,1.249682840e+03,5.190966044e+02,1.437108622e-06,3.884077358e-08,9.903829450e-01
YJL215C,20,A,60,60,1.000000000e+00,1.447705051e-02,4.580227820e+02,3.429391239e+02,1.786539717e-07,3.573079434e-08,-3.423781000e+01
YJL215C,20,A,60,60,1.000000000e+00,-3.353037192e-02,9.358578026e+02,6.000478342e+02,2.189801446e-06,1.368625904e-07,9.407754085e-01
YBR007C,7,A,96,96,1.000000000e+00,-3.672701473e-02,9.457655307e+02,6.053985398e+02,2.380984891e-06,1.400579348e-07,9.496147182e-01
YPL269W,36,A,51,51,1.000000000e+00,3.921302578e-03,3.596112512e+02,1.316269880e+02,6.366711364e-08,5.787919422e-09,9.927647262e-01
YPL269W,36,A,51,51,1.000000000e+00,-2.422367356e-02,8.189200728e+02,5.049916824e+02,1.371769170e-06,9.145127800e-08,9.628498678e-01
YGR168C,20,A,21,21,1.000000000e+00,-2.870749203e-02,3.603230824e+02,8.510960564e+01,5.739212471e-07,4.099437479e-08,9.760419844e-01
YGR168C,20,A,21,21,1.000000000e+00,-7.694397868e-03,9.089537056e+02,6.680230537e+02,1.393774555e-06,1.161478796e-07,9.414700382e-01
YPL008W,38,B,59,159,1.000000000e+00,4.126646083e-03,3.539197352e+02,2.636011820e+02,3.398090587e-08,8.495226467e-09,2.985124180e-01
YPL008W,38,B,59,159,1.000000000e+00,-1.585618007e-02,8.390025075e+02,5.364980764e+02,1.057683525e-06,7.051223502e-08,9.706526975e-01
YDL131W,10,B,84,184,2.000000000e+00,-6.519635323e-03,1.262196628e+03,5.504010217e+02,4.093974327e-06,1.137215091e-07,9.736148487e-01
YDR425W,14,B,96,196,1.000000000e+00,6.429264729e-02,2.687303401e+02,8.416834000e+01,5.403611442e-06,6.004012713e-07,8.360908323e-01
YDR425W,14,B,96,196,1.000000000e+00,-1.813039276e-02,8.579095493e+02,5.120387073e+02,1.196423169e-06,7.037783349e-08,9.737809021e-01
BY4741,12,B,71,171,1.000000000e+00,4.928527875e-02,5.510990009e+02,1.741816208e+02,1.725216720e-06,9.080087998e-08,9.494986861e-01
BY4741,12,B,71,171,2.000000000e+00,-2.025696776e-02,1.459728201e+03,8.026129786e+02,9.583300890e-07,2.994781528e-08,9.906899985e-01
YGR003W,19,A,8,8,1.000000000e+00,-1.927913761e-02,8.185811081e+02,4.889175825e+02,1.635772081e-06,1.022357551e-07,9.675970978e-01
YAL015C,51,B,1,101,1.000000000e+00,2.772189918e-02,5.256015864e+02,3.574285405e+02,7.083338420e-07,7.870376022e-08,6.698608051e-01
YAL015C,51,B,1,101,2.000000000e+00,2.298164703e-02,1.382892333e+03,6.487115754e+02,1.113454388e-06,3.009336185e-08,9.898730028e-01
YBR120C,8,B,79,179,1.000000000e+00,1.073387053e-05,5.273578224e+02,2.677231762e+02,1.481088295e-06,1.139298689e-07,8.832002128e-01
YBR120C,8,B,79,179,2.000000000e+00,-1.481972865e-02,1.735549921e+03,1.032164580e+03,7.150211520e-07,2.042917577e-08,9.914952293e-01
YNL095C,49,A,34,34,1.000000000e+00,5.604599226e-02,3.703365510e+02,8.416834000e+01,1.864176283e-06,1.331554488e-07,9.350260314e-01
YNL095C,49,A,34,34,2.000000000e+00,-2.362297663e-02,1.390251453e+03,6.241595946e+02,9.166707421e-07,2.412291427e-08,9.935064099e-01
YMR180C,29,B,11,111,2.000000000e+00,-1.163667573e-02,1.180402446e+03,4.986108754e+02,1.357444980e-06,3.878414228e-08,9.895241056e-01
YGL175C,18,B,42,142,2.000000000e+00,7.038711404e-03,1.201445038e+03,4.977139038e+02,9.934493681e-07,2.759581578e-08,9.928232770e-01
YLL052C,24,B,56,156,1.000000000e+00,-1.392054268e-02,9.194282583e+02,6.053996111e+02,1.668544506e-06,1.112363004e-07,9.545321672e-01
YLR190W,25,B,100,200,1.000000000e+00,-1.969929357e-02,1.020596432e+03,6.428057213e+02,2.048003877e-06,1.077896777e-07,9.509346389e-01
YDL068W,10,B,35,135,1.000000000e+00,-3.816402807e-03,4.519763601e+02,3.440269960e+02,1.565095721e-08,3.130191442e-09,5.304767993e-01
YDL068W,10,B,35,135,1.000000000e+00,-3.756564568e-02,9.611979577e+02,6.114738954e+02,2.472847168e-06,1.373803982e-07,9.421493746e-01
YGR238C,47,A,57,57,2.000000000e+00,-4.091055336e-02,1.283606125e+03,5.590476955e+02,2.460228767e-06,6.649266938e-08,9.848207875e-01
YML057W,27,A,99,99,1.000000000e+00,-2.844811199e-02,8.423509485e+02,4.997322084e+02,3.131636005e-06,1.739797781e-07,9.436387431e-01
YIL092W,3,A,22,22,1.000000000e+00,8.612899676e-03,4.901189957e+02,3.457788573e+02,3.560925454e-08,5.087036363e-09,8.868101613e-01
YIL092W,3,A,22,22,1.000000000e+00,-2.774447026e-02,9.378410271e+02,6.165608901e+02,2.599536811e-06,1.624710507e-07,9.365246876e-01
YCR027C,5,B,13,113,1.000000000e+00,-1.816191796e-02,5.777225449e+02,3.661193357e+02,1.011411077e-06,1.011411077e-07,-8.406713955e-02
YCR027C,5,B,13,113,2.000000000e+00,7.773843700e-02,1.260471727e+03,6.450366818e+02,2.930834137e-06,9.454303667e-08,9.661225779e-01
YCR027C,5,B,13,113,1.000000000e+00,0.000000000e+00,1.898153167e+03,1.870356846e+03,3.130527503e-09,3.130527503e-09,-inf
YLR294C,26,B,81,181,1.000000000e+00,-2.743312215e-02,8.731512849e+02,5.101956428e+02,2.679236527e-06,1.488464737e-07,9.399316534e-01
YFR040W,51,B,18,118,1.000000000e+00,7.949763729e-03,3.755702471e+02,1.089168662e+02,7.425290480e-07,5.711761908e-08,9.494812829e-01
YFR040W,51,B,18,118,1.000000000e+00,2.205014991e-03,1.151152582e+03,8.156723330e+02,1.957862465e-06,1.151683803e-07,9.501491994e-01
BY4741,47,B,71,171,2.000000000e+00,-1.013094493e-02,1.328503507e+03,5.968274518e+02,1.576466491e-06,4.260720247e-08,9.895451434e-01
YLR403W,27,B,66,166,1.000000000e+00,1.275260809e-02,4.358225817e+02,2.282471227e+02,2.502149049e-07,2.502149049e-08,9.401215627e-01
YLR403W,27,B,66,166,1.000000000e+00,-2.000331044e-02,1.352102381e+03,1.011396932e+03,9.420846425e-07,5.541674368e-08,9.567322858e-01
YDL190C,11,B,31,131,2.000000000e+00,-1.779086487e-02,1.283207185e+03,5.693053796e+02,1.316630539e-06,3.657307053e-08,9.910802034e-01
YFL055W,2,B,75,175,2.000000000e+00,-2.907551381e-02,1.258339685e+03,5.388897224e+02,1.720369868e-06,4.778805188e-08,9.883996854e-01
YGL133W,18,B,8,108,1.000000000e+00,-2.117495737e-02,8.479021583e+02,5.186533238e+02,3.000546180e-06,1.765027165e-07,9.418684880e-01
YOR093C,33,B,48,148,2.000000000e+00,-1.741057318e-02,1.266182868e+03,5.360886143e+02,1.360085496e-06,3.675906746e-08,9.907158196e-01
YCR045C,5,B,20,120,1.000000000e+00,1.440925102e-02,5.104097695e+02,3.215863375e+02,5.001584969e-07,5.557316633e-08,7.472707661e-01
YCR045C,5,B,20,120,2.000000000e+00,1.865398452e-02,1.359194437e+03,6.293810688e+02,6.079052777e-07,1.688625771e-08,9.945643805e-01
YLR235C,26,B,35,135,1.000000000e+00,-1.182352586e-02,1.029674901e+03,6.086789635e+02,1.773100599e-06,8.443336186e-08,9.569614759e-01
YOR018W,32,B,80,180,1.000000000e+00,4.747954947e-03,5.220308084e+02,1.949882754e+02,1.705122705e-06,1.003013356e-07,9.335399963e-01
YOR018W,32,B,80,180,1.000000000e+00,-1.984131523e-02,1.296497609e+03,8.869478615e+02,8.911214305e-07,4.455607153e-08,9.721217743e-01
YER169W,42,B,37,137,2.000000000e+00,-5.169457030e-03,1.519316588e+03,7.396761610e+02,1.116464988e-06,2.862730739e-08,9.880721294e-01
YLR016C,24,A,77,77,1.000000000e+00,-3.568178549e-02,9.208448266e+02,5.842945929e+02,2.542323125e-06,1.495484191e-07,9.495266130e-01
YNL284C,50,B,57,157,1.000000000e+00,3.076187164e-02,4.434277539e+02,2.733881004e+02,4.784752426e-07,5.316391584e-08,9.074722555e-01
YNL284C,50,B,57,157,2.000000000e+00,-2.579455428e-02,1.574370664e+03,8.293355481e+02,9.485580238e-07,2.563670335e-08,9.883625791e-01
YMR032W,28,B,69,169,1.000000000e+00,2.543281226e-02,1.530963837e+03,1.146637320e+03,1.477378540e-06,7.775676526e-08,9.159039853e-01
YBR141C,8,A,92,92,2.000000000e+00,-9.288009140e-03,4.732729874e+02,1.250261218e+02,2.218625351e-06,1.305073736e-07,9.297394265e-01
YBR141C,8,A,92,92,1.000000000e+00,-1.330114831e-02,1.251600379e+03,9.391842458e+02,1.856021276e-06,1.160013298e-07,9.573002443e-01
YBR141C,8,B,92,192,1.000000000e+00,-1.538962506e-01,5.848895364e+02,1.735791017e+02,6.750407718e-06,3.214479866e-07,8.676001416e-01
YBR141C,8,B,92,192,2.000000000e+00,-6.986093060e-03,1.618312707e+03,9.280715187e+02,1.507295140e-06,4.433221000e-08,9.856728750e-01
YOR069W,33,B,26,126,1.000000000e+00,5.826178926e-03,4.057503073e+02,3.268484085e+02,4.759294652e-08,1.189823663e-08,-2.935650030e-01
YOR069W,33,B,26,126,2.000000000e+00,-8.591231870e-03,1.261699398e+03,5.682537045e+02,1.385253017e-06,3.957865762e-08,9.872963034e-01
YDL189W,51,A,24,24,2.000000000e+00,4.541606266e-02,5.866974531e+02,1.250350017e+02,8.314907125e-07,3.615177011e-08,9.778860105e-01
YDL189W,51,A,24,24,1.000000000e+00,-4.148782435e-02,1.080386278e+03,7.415999999e+02,2.324682911e-06,1.367460536e-07,9.410995726e-01
YMR283C,29,A,93,93,1.000000000e+00,3.431593117e-03,2.873407816e+02,1.686234194e+02,4.681021429e-08,7.801702381e-09,6.374098883e-01
YMR283C,29,A,93,93,1.000000000e+00,-2.164860831e-02,7.849523610e+02,4.375970146e+02,2.847659590e-06,1.582033106e-07,9.499443428e-01
YFR016C,2,A,86,86,2.000000000e+00,-1.011061247e-02,1.268997887e+03,5.455074538e+02,6.761820655e-07,1.878283515e-08,9.945704424e-01
YJL159W,20,B,97,197,1.000000000e+00,-3.020416003e-02,9.040652844e+02,5.547319095e+02,2.406724700e-06,1.337069278e-07,9.555221106e-01
YKL137W,23,B,17,117,1.000000000e+00,-3.962823173e-02,8.243016214e+02,4.870858756e+02,2.397704428e-06,1.410414369e-07,9.456027199e-01
YNL298W,30,A,48,48,1.000000000e+00,-2.053433071e-02,9.132312129e+02,5.584060574e+02,2.624307939e-06,1.457948855e-07,9.508103890e-01
YBR204C,9,A,32,32,1.000000000e+00,3.920124322e-02,3.503916153e+02,2.149180111e+02,8.022808067e-07,1.146115438e-07,9.003123591e-01
YBR204C,9,A,32,32,2.000000000e+00,1.805606365e-02,1.050532726e+03,4.872675100e+02,2.233301063e-06,7.976075224e-08,9.837006752e-01
YOL109W,43,B,22,122,2.000000000e+00,-1.820076121e-02,1.285405351e+03,5.964494835e+02,1.252840035e-06,3.579542956e-08,9.911956952e-01
YER110C,41,B,91,191,2.000000000e+00,-1.384827588e-02,1.046415458e+03,3.864263726e+02,1.209207623e-06,3.664265526e-08,9.853479240e-01
YOR187W,34,A,21,21,1.000000000e+00,-2.550813152e-02,1.158735893e+03,8.039707009e+02,8.261452178e-07,4.859677752e-08,9.672230315e-01
YJL190C,20,A,77,77,1.000000000e+00,-1.335418438e-02,7.672329091e+02,5.342396774e+02,6.233207956e-07,5.194339964e-08,9.684160386e-01
YJL190C,20,A,77,77,1.000000000e+00,1.431423095e-02,1.169305409e+03,9.678185144e+02,1.780730990e-07,1.780730990e-08,9.328049355e-01
YOL050C,36,B,14,114,1.000000000e+00,-3.908997429e-03,4.444842466e+02,2.343331754e+02,1.009815782e-07,9.180143470e-09,9.090726498e-01
YOL050C,36,B,14,114,2.000000000e+00,-2.526224237e-02,1.308200411e+03,5.627049749e+02,1.018894310e-06,2.753768405e-08,9.897190462e-01
YPL165C,37,B,35,135,1.000000000e+00,4.724449666e-03,3.636818930e+02,2.857128349e+02,7.195300339e-08,1.798825085e-08,3.105692726e-01
