genotype,run_no,plate_no,well_no,file_column,alphabetic_code,no_plateaus,no_mono_violations,curve_rsquared_fd,curve_rsquared_gp,final_gap_logod,plat_threshold,plat_duration,plat_distance,plat_atol,plat_rtol,tran_threshold,tran_duration,tran_distance,tran_atol,tran_rtol
YEL068C,16,B,39,139,PTTP,2.000000000e+00,0.000000000e+00,9.969719416e-01,9.977916181e-01,4.353899031e-03,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YEL071W,16,B,40,140,TPTTP,2.000000000e+00,0.000000000e+00,9.966765412e-01,9.980842498e-01,6.820510217e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YEL072W,16,B,41,141,TPTP,2.000000000e+00,0.000000000e+00,9.817022769e-01,9.829404349e-01,-1.152972870e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER001W,16,B,42,142,PTP,2.000000000e+00,0.000000000e+00,9.821597604e-01,9.847487903e-01,-7.099220460e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER002W,16,B,43,143,PTP,2.000000000e+00,0.000000000e+00,9.845952446e-01,9.864986395e-01,-8.614472207e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER004W,16,B,44,144,PTP,2.000000000e+00,0.000000000e+00,9.830463116e-01,9.858680657e-01,-8.681434234e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER005W,16,B,45,145,PTP,2.000000000e+00,0.000000000e+00,9.875993567e-01,9.892851863e-01,-6.312642123e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER007C-A,16,B,46,146,TPTTP,2.000000000e+00,0.000000000e+00,9.974036158e-01,9.982996135e-01,-7.050037801e-04,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER007W,16,B,47,147,TPTTP,2.000000000e+00,0.000000000e+00,9.979164985e-01,9.989690035e-01,-4.165134933e-03,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER010C,16,B,48,148,PTP,2.000000000e+00,0.000000000e+00,9.823312485e-01,9.846543292e-01,-1.014656245e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER011W,16,B,49,149,PTP,2.000000000e+00,0.000000000e+00,9.825306183e-01,9.843024476e-01,-7.926842790e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER014C-A,16,B,50,150,TPTTP,2.000000000e+00,0.000000000e+00,9.901753554e-01,9.922667940e-01,-3.507695575e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER016W,16,B,51,151,PTP,2.000000000e+00,0.000000000e+00,9.798935980e-01,9.830611961e-01,-7.669806962e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER017C,16,B,52,152,PTP,2.000000000e+00,0.000000000e+00,9.828526385e-01,9.852620242e-01,-6.321361316e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER019W,16,B,53,153,PTP,2.000000000e+00,0.000000000e+00,9.784247532e-01,9.797621434e-01,-1.020518003e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER019C-A,16,B,54,154,PTTP,2.000000000e+00,0.000000000e+00,9.962189170e-01,9.970361412e-01,5.840111263e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER020W,16,B,55,155,PTP,2.000000000e+00,0.000000000e+00,9.838097605e-01,9.853424683e-01,-1.049101147e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER024W,16,B,56,156,PTTP,2.000000000e+00,0.000000000e+00,9.971818585e-01,9.977856469e-01,4.114000103e-03,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER030W,16,B,57,157,PTP,2.000000000e+00,0.000000000e+00,9.844194752e-01,9.861624945e-01,-8.141910178e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER032W,16,B,58,158,PTP,2.000000000e+00,0.000000000e+00,9.817250532e-01,9.847036229e-01,-1.012991163e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER033C,16,B,59,159,PTTP,2.000000000e+00,0.000000000e+00,9.957177534e-01,9.971388650e-01,7.858886943e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER034W,16,B,60,160,PTP,2.000000000e+00,0.000000000e+00,9.797864901e-01,9.809247700e-01,-1.131649248e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER035W,16,B,61,161,PTP,2.000000000e+00,0.000000000e+00,9.801244833e-01,9.830300046e-01,-1.026256992e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER038W-A,16,B,62,162,PTP,2.000000000e+00,0.000000000e+00,9.842520126e-01,9.860431278e-01,-9.158817615e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER039C,16,B,63,163,PTP,2.000000000e+00,0.000000000e+00,9.820413422e-01,9.840489446e-01,-9.831701583e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER040W,16,B,64,164,PTP,2.000000000e+00,0.000000000e+00,9.842334877e-01,9.859375213e-01,-7.906617242e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER041W,16,B,65,165,PTTP,2.000000000e+00,0.000000000e+00,9.940774644e-01,9.980269084e-01,8.781760209e-03,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER042W,16,B,66,166,PTP,2.000000000e+00,0.000000000e+00,9.842517998e-01,9.859319859e-01,-9.705076868e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER044C-A,16,B,67,167,PTP,2.000000000e+00,0.000000000e+00,9.846464624e-01,9.861696195e-01,-9.564104206e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER045C,16,B,68,168,PTP,2.000000000e+00,0.000000000e+00,9.830757017e-01,9.854021776e-01,-9.666454324e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER046W-A,16,B,69,169,PTP,2.000000000e+00,0.000000000e+00,9.839057981e-01,9.860099075e-01,-8.827822411e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER047C,16,B,70,170,PTTP,2.000000000e+00,0.000000000e+00,9.969716320e-01,9.977033606e-01,-6.444250743e-05,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
BY4741,16,B,71,171,PTP,2.000000000e+00,0.000000000e+00,9.840666536e-01,9.853300427e-01,-8.080202971e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER048C,16,B,72,172,PTTP,2.000000000e+00,0.000000000e+00,9.973232666e-01,9.980923861e-01,4.122751500e-03,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER049W,16,B,73,173,PTP,2.000000000e+00,0.000000000e+00,9.815164370e-01,9.836388761e-01,-1.001817343e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER050C,16,B,74,174,TPTP,2.000000000e+00,0.000000000e+00,9.871587639e-01,9.890024138e-01,-7.352751917e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER051W,16,B,75,175,PTTP,2.000000000e+00,0.000000000e+00,9.971229919e-01,9.980067573e-01,8.545386286e-03,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER052C,16,B,76,176,PTTP,2.000000000e+00,0.000000000e+00,9.659770843e-01,9.684125439e-01,-6.390000215e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER053C,16,B,77,177,PTP,2.000000000e+00,0.000000000e+00,9.814005673e-01,9.827041225e-01,-1.019591942e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER054C,16,B,78,178,PTP,2.000000000e+00,0.000000000e+00,9.789416014e-01,9.819061775e-01,-8.588068606e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER056C,16,B,79,179,PTP,2.000000000e+00,0.000000000e+00,9.818651391e-01,9.835380627e-01,-1.029027737e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER056C-A,16,B,80,180,TPTTP,2.000000000e+00,0.000000000e+00,9.973452341e-01,9.985674736e-01,-8.669710035e-03,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER057C,16,B,81,181,TPTP,2.000000000e+00,0.000000000e+00,9.714224681e-01,9.756686672e-01,-6.650318401e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER058W,16,B,82,182,PTP,2.000000000e+00,0.000000000e+00,9.846030227e-01,9.879220196e-01,-7.100166109e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER059W,16,B,83,183,PTP,2.000000000e+00,0.000000000e+00,9.832952193e-01,9.851701707e-01,-7.930318311e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER060W,16,B,84,184,PTP,2.000000000e+00,0.000000000e+00,9.820521599e-01,9.842939951e-01,-1.029642747e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER060W-A,16,B,85,185,TPTP,2.000000000e+00,0.000000000e+00,9.644038056e-01,9.671123306e-01,-1.053898334e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER061C,16,B,86,186,TPTP,2.000000000e+00,0.000000000e+00,9.874266286e-01,9.886699610e-01,-8.297222414e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER062C,16,B,87,187,PTTP,2.000000000e+00,0.000000000e+00,9.969350821e-01,9.985120961e-01,-1.184542236e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
BY4741,16,B,88,188,PTP,2.000000000e+00,0.000000000e+00,9.833342910e-01,9.849092473e-01,-9.221431467e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER065C,16,B,89,189,PTP,2.000000000e+00,0.000000000e+00,9.854978464e-01,9.865565512e-01,-9.195696068e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER066C-A,16,B,90,190,PTTP,2.000000000e+00,0.000000000e+00,9.969787153e-01,9.977204219e-01,8.697254872e-04,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER067W,16,B,91,191,PTP,2.000000000e+00,0.000000000e+00,9.845393761e-01,9.862574521e-01,-9.564367882e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER067C-A,16,B,92,192,PTP,2.000000000e+00,0.000000000e+00,9.812645714e-01,9.839838155e-01,-1.110078706e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER068W,16,B,93,193,PTP,2.000000000e+00,0.000000000e+00,9.815997352e-01,9.839571278e-01,-9.145637884e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER068C-A,16,B,94,194,PTP,2.000000000e+00,0.000000000e+00,9.876710372e-01,9.886806913e-01,-7.154628587e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER069W,16,B,95,195,TPTP,2.000000000e+00,0.000000000e+00,9.628752645e-01,9.672896063e-01,-6.087034212e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER070W,16,B,96,196,TPTP,2.000000000e+00,0.000000000e+00,9.938142156e-01,9.959461235e-01,-2.645462305e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER071C,16,B,97,197,PTP,2.000000000e+00,0.000000000e+00,9.784285944e-01,9.808518214e-01,-9.704335860e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER072W,16,B,98,198,PTP,2.000000000e+00,0.000000000e+00,9.800895031e-01,9.809975710e-01,-1.202812534e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER073W,16,B,99,199,TPTTP,2.000000000e+00,0.000000000e+00,9.975895489e-01,9.983064983e-01,-8.028433154e-03,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER074W,16,B,100,200,TPTP,2.000000000e+00,0.000000000e+00,9.919070523e-01,9.921898342e-01,-1.185099157e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER075C,17,A,1,1,PTP,2.000000000e+00,0.000000000e+00,9.808742334e-01,9.835981657e-01,-8.989984159e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER079W,17,A,2,2,PTP,2.000000000e+00,0.000000000e+00,9.787419782e-01,9.818909867e-01,-1.004432969e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER080W,17,A,3,3,PTP,2.000000000e+00,0.000000000e+00,9.854495680e-01,9.866937185e-01,-8.418760084e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER081W,17,A,4,4,PTTP,2.000000000e+00,0.000000000e+00,9.970866652e-01,9.973696127e-01,1.468135826e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
BY4741,17,A,5,5,PTP,2.000000000e+00,0.000000000e+00,9.815664692e-01,9.829663504e-01,-1.003149306e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER083C,17,A,6,6,PTP,2.000000000e+00,0.000000000e+00,9.892605510e-01,9.907628513e-01,-7.640833319e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER084W,17,A,7,7,PTP,2.000000000e+00,0.000000000e+00,9.909380778e-01,9.975618377e-01,2.950777435e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER085C,17,A,8,8,PTP,2.000000000e+00,0.000000000e+00,9.795940553e-01,9.825167284e-01,-9.818241576e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER086W,17,A,9,9,PTTP,2.000000000e+00,0.000000000e+00,9.846249282e-01,9.872129668e-01,8.882417694e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER087C-A,17,A,10,10,PTTP,2.000000000e+00,0.000000000e+00,9.969093709e-01,9.978803944e-01,8.907988823e-03,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YGL002W,17,A,11,11,PTP,2.000000000e+00,0.000000000e+00,9.861298344e-01,9.898763873e-01,-9.212908082e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YGL003C,17,A,12,12,PTP,2.000000000e+00,0.000000000e+00,9.843458606e-01,9.880234475e-01,-5.106681495e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YGL004C,17,A,13,13,PTP,2.000000000e+00,0.000000000e+00,9.818571582e-01,9.839147838e-01,-9.757989150e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YGL005C,17,A,14,14,PTP,2.000000000e+00,0.000000000e+00,9.843145085e-01,9.857911424e-01,-7.616244113e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YGL006W,17,A,15,15,PTP,2.000000000e+00,0.000000000e+00,9.768672270e-01,9.788290628e-01,-8.725187943e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YGL007W,17,A,16,16,PTP,2.000000000e+00,0.000000000e+00,9.897495326e-01,9.903647499e-01,-7.612001863e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YGL009C,17,A,17,17,PTP,2.000000000e+00,0.000000000e+00,9.776608028e-01,9.789841411e-01,-4.721478603e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YGL010W,17,A,18,18,PTP,2.000000000e+00,0.000000000e+00,9.814220633e-01,9.834411017e-01,-1.141201560e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YGL012W,17,A,19,19,TTPTPTP,3.000000000e+00,0.000000000e+00,9.777870131e-01,9.845719466e-01,-6.541039476e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
